Transaction_ID,Client_ID,Product_ID,Quantity,Transaction
73512,963,163,10,09:20:04 11/08/2021
73513,382,599,10,10:59:32 11/08/2021
73514,689,59,7,12:24:16 11/08/2021
73515,609,583,7,13:45:03 11/08/2021
73516,279,423,8,15:17:50 11/08/2021
73517,275,14,8,16:01:27 11/08/2021
73518,544,297,1,16:07:59 11/08/2021
73519,237,44,2,16:53:01 11/08/2021
73520,705,34,6,17:36:57 11/08/2021
73521,157,581,1,19:19:52 11/08/2021
73522,622,388,8,21:10:15 11/08/2021
73523,148,900,7,23:05:42 11/08/2021
73524,512,991,8,00:44:06 11/09/2021
73525,122,823,2,02:03:22 11/09/2021
73526,862,151,4,03:45:37 11/09/2021
73527,844,922,8,06:27:42 11/09/2021
73528,545,67,8,09:02:23 11/09/2021
73529,713,110,6,09:43:15 11/09/2021
73530,342,583,10,10:42:04 11/09/2021
73531,667,44,9,12:11:46 11/09/2021
73532,889,822,9,12:42:07 11/09/2021
73533,845,343,8,13:17:56 11/09/2021
73534,111,832,5,14:00:07 11/09/2021
73535,368,32,10,15:07:00 11/09/2021
73536,747,818,8,15:52:49 11/09/2021
73537,882,338,5,17:32:51 11/09/2021
73538,865,464,9,17:56:25 11/09/2021
73539,508,36,3,19:44:15 11/09/2021
73540,243,573,3,20:12:54 11/09/2021
73541,588,354,10,21:28:26 11/09/2021
73542,935,458,6,22:15:21 11/09/2021
73543,779,250,2,22:18:30 11/09/2021
73544,5,121,8,23:49:19 11/09/2021
73545,380,343,6,00:33:32 11/10/2021
73546,106,15,10,02:47:27 11/10/2021
73547,235,289,9,04:33:58 11/10/2021
73548,789,751,3,06:06:21 11/10/2021
73549,866,174,5,07:49:00 11/10/2021
73550,106,332,3,10:30:57 11/10/2021
73551,590,263,5,12:03:09 11/10/2021
73552,95,781,10,14:14:27 11/10/2021
73553,329,166,10,15:08:52 11/10/2021
73554,732,699,3,17:34:11 11/10/2021
73555,24,809,2,19:35:31 11/10/2021
73556,15,630,6,19:56:17 11/10/2021
73557,903,897,5,22:09:27 11/10/2021
73558,836,904,7,23:46:22 11/10/2021
73559,432,664,7,02:02:50 11/11/2021
73560,904,480,1,04:17:43 11/11/2021
73561,117,857,8,04:25:07 11/11/2021
73562,617,566,6,04:54:42 11/11/2021
73563,275,979,4,07:40:44 11/11/2021
73564,948,481,9,08:01:22 11/11/2021
73565,489,20,9,10:00:05 11/11/2021
73566,224,573,4,11:22:06 11/11/2021
73567,665,123,8,12:41:55 11/11/2021
73568,445,913,10,12:54:14 11/11/2021
73569,647,437,10,15:22:51 11/11/2021
73570,927,536,3,16:21:43 11/11/2021
73571,308,748,2,18:08:41 11/11/2021
73572,359,773,10,20:02:16 11/11/2021
73573,508,129,9,21:04:24 11/11/2021
73574,728,139,3,22:18:00 11/11/2021
73575,89,818,1,23:57:15 11/11/2021
73576,196,251,8,02:03:22 11/12/2021
73577,755,963,3,04:07:30 11/12/2021
73578,157,17,2,04:43:31 11/12/2021
73579,191,394,4,05:00:00 11/12/2021
73580,877,646,8,05:14:21 11/12/2021
73581,197,689,1,05:26:19 11/12/2021
73582,238,801,7,05:37:46 11/12/2021
73583,962,810,10,08:18:34 11/12/2021
73584,890,170,5,09:39:27 11/12/2021
73585,392,946,6,10:50:35 11/12/2021
73586,550,846,3,12:35:08 11/12/2021
73587,500,147,6,12:57:03 11/12/2021
73588,957,847,6,13:14:21 11/12/2021
73589,932,756,7,14:20:12 11/12/2021
73590,593,951,10,16:44:19 11/12/2021
73591,487,999,10,18:07:59 11/12/2021
73592,794,338,10,18:14:13 11/12/2021
73593,683,788,9,20:35:30 11/12/2021
73594,47,861,3,21:39:05 11/12/2021
73595,467,235,7,21:44:30 11/12/2021
73596,418,240,9,22:43:54 11/12/2021
73597,383,308,1,00:20:53 11/13/2021
73598,224,288,6,01:33:34 11/13/2021
73599,519,976,8,03:08:50 11/13/2021
73600,339,860,10,05:36:26 11/13/2021
73601,839,314,4,06:52:27 11/13/2021
73602,617,919,6,08:59:02 11/13/2021
73603,342,787,4,09:35:41 11/13/2021
73604,633,344,1,12:14:31 11/13/2021
73605,493,211,3,14:53:48 11/13/2021
73606,360,390,10,15:55:01 11/13/2021
73607,367,126,9,16:24:10 11/13/2021
73608,524,403,8,17:25:46 11/13/2021
73609,975,941,7,18:00:43 11/13/2021
73610,499,763,2,19:04:07 11/13/2021
73611,743,215,10,20:24:17 11/13/2021
73612,228,744,4,22:15:20 11/13/2021
73613,705,347,5,23:05:33 11/13/2021
73614,361,352,8,00:08:49 11/14/2021
73615,354,680,3,01:51:42 11/14/2021
73616,499,912,6,02:08:21 11/14/2021
73617,596,760,8,02:28:17 11/14/2021
73618,379,751,6,03:24:50 11/14/2021
73619,793,633,2,04:45:57 11/14/2021
73620,511,640,3,05:51:18 11/14/2021
73621,365,454,7,06:44:03 11/14/2021
73622,228,978,1,08:17:19 11/14/2021
73623,596,987,5,09:41:02 11/14/2021
73624,125,653,3,12:22:06 11/14/2021
73625,559,361,1,15:02:49 11/14/2021
73626,85,70,9,16:15:58 11/14/2021
73627,868,116,2,18:15:53 11/14/2021
73628,899,507,9,20:59:15 11/14/2021
73629,341,107,3,22:38:12 11/14/2021
73630,998,435,1,22:57:21 11/14/2021
73631,686,265,7,01:09:14 11/15/2021
73632,911,935,5,02:34:02 11/15/2021
73633,254,85,8,04:16:18 11/15/2021
73634,283,418,10,05:51:13 11/15/2021
73635,442,465,7,08:21:19 11/15/2021
73636,284,131,1,09:34:03 11/15/2021
73637,376,133,9,10:32:46 11/15/2021
73638,742,475,9,12:45:19 11/15/2021
73639,86,133,8,15:24:53 11/15/2021
73640,509,4,1,16:58:08 11/15/2021
73641,831,343,8,17:25:41 11/15/2021
73642,982,225,6,19:46:33 11/15/2021
73643,909,142,10,22:19:54 11/15/2021
73644,380,351,2,23:45:30 11/15/2021
73645,404,130,9,00:54:13 11/16/2021
73646,624,619,9,02:00:37 11/16/2021
73647,592,582,3,02:15:34 11/16/2021
73648,998,50,3,03:03:53 11/16/2021
73649,225,643,1,04:44:46 11/16/2021
73650,231,331,6,06:51:50 11/16/2021
73651,687,749,8,08:45:16 11/16/2021
73652,425,605,7,09:19:57 11/16/2021
73653,644,997,4,10:39:41 11/16/2021
73654,290,541,3,12:50:40 11/16/2021
73655,507,209,8,15:09:40 11/16/2021
73656,38,274,5,16:42:44 11/16/2021
73657,926,392,8,19:10:25 11/16/2021
73658,959,292,5,20:32:01 11/16/2021
73659,460,271,5,22:48:05 11/16/2021
73660,176,290,10,01:27:12 11/17/2021
73661,430,384,8,02:37:50 11/17/2021
73662,389,341,1,04:39:54 11/17/2021
73663,333,968,6,05:42:53 11/17/2021
73664,182,252,2,08:14:16 11/17/2021
73665,55,676,9,08:42:15 11/17/2021
73666,497,850,6,11:18:35 11/17/2021
73667,325,456,5,11:57:24 11/17/2021
73668,209,726,1,12:35:45 11/17/2021
73669,630,82,3,14:09:07 11/17/2021
73670,917,723,8,14:38:21 11/17/2021
73671,14,426,5,17:00:15 11/17/2021
73672,631,511,7,17:43:34 11/17/2021
73673,754,583,8,19:36:33 11/17/2021
73674,354,164,6,20:18:41 11/17/2021
73675,322,619,9,20:19:28 11/17/2021
73676,279,523,10,22:14:54 11/17/2021
73677,663,236,6,23:37:25 11/17/2021
73678,540,652,5,01:02:43 11/18/2021
73679,322,240,1,02:20:06 11/18/2021
73680,404,16,1,02:29:19 11/18/2021
73681,937,919,10,02:29:19 11/18/2021
73682,259,6,6,02:41:30 11/18/2021
73683,915,509,5,04:12:48 11/18/2021
73684,268,266,7,06:22:43 11/18/2021
73685,36,930,8,07:18:27 11/18/2021
73686,577,825,5,07:27:20 11/18/2021
73687,892,295,2,09:27:17 11/18/2021
73688,919,222,9,11:50:05 11/18/2021
73689,741,60,2,12:00:17 11/18/2021
73690,843,402,4,13:45:12 11/18/2021
73691,708,321,5,13:59:13 11/18/2021
73692,110,231,8,14:55:49 11/18/2021
73693,900,279,9,16:44:10 11/18/2021
73694,252,215,7,19:30:26 11/18/2021
73695,364,631,10,19:36:35 11/18/2021
73696,580,816,8,22:15:32 11/18/2021
73697,737,711,7,00:56:25 11/19/2021
73698,443,4,7,00:59:27 11/19/2021
73699,681,876,10,01:43:19 11/19/2021
73700,452,633,4,04:15:22 11/19/2021
73701,705,949,2,06:56:07 11/19/2021
73702,615,5,2,08:39:45 11/19/2021
73703,616,159,9,09:52:48 11/19/2021
73704,671,697,10,12:36:06 11/19/2021
73705,402,529,6,13:01:48 11/19/2021
73706,843,559,10,13:36:18 11/19/2021
73707,593,114,2,14:46:13 11/19/2021
73708,883,631,10,16:13:21 11/19/2021
73709,55,218,1,18:09:58 11/19/2021
73710,884,455,5,20:00:12 11/19/2021
73711,548,229,7,21:37:26 11/19/2021
73712,664,18,1,22:39:59 11/19/2021
73713,587,128,9,22:51:18 11/19/2021
73714,749,543,8,01:12:56 11/20/2021
73715,233,714,10,02:51:16 11/20/2021
73716,406,188,10,05:12:28 11/20/2021
73717,331,731,2,06:43:36 11/20/2021
73718,593,987,2,08:07:14 11/20/2021
73719,123,442,1,09:05:03 11/20/2021
73720,260,305,2,10:34:10 11/20/2021
73721,302,814,7,12:15:08 11/20/2021
73722,99,161,9,14:12:59 11/20/2021
73723,111,346,8,16:19:05 11/20/2021
73724,355,426,1,16:48:45 11/20/2021
73725,766,693,1,17:31:17 11/20/2021
73726,469,574,6,19:51:39 11/20/2021
73727,629,105,5,21:07:19 11/20/2021
73728,752,640,6,23:08:40 11/20/2021
73729,255,800,3,01:20:33 11/21/2021
73730,927,859,2,01:37:15 11/21/2021
73731,822,713,2,02:25:05 11/21/2021
73732,408,358,8,04:08:21 11/21/2021
73733,680,209,5,05:21:59 11/21/2021
73734,392,989,2,06:36:47 11/21/2021
73735,241,415,9,08:31:45 11/21/2021
73736,652,612,7,09:54:35 11/21/2021
73737,336,437,5,12:19:53 11/21/2021
73738,860,611,8,14:58:35 11/21/2021
73739,888,634,7,15:32:45 11/21/2021
73740,540,210,8,15:59:17 11/21/2021
73741,55,513,5,17:56:51 11/21/2021
73742,556,88,8,20:38:53 11/21/2021
73743,4,702,8,22:59:37 11/21/2021
73744,501,129,8,23:56:24 11/21/2021
73745,803,378,1,01:36:17 11/22/2021
73746,6,254,1,02:23:16 11/22/2021
73747,229,540,5,04:40:52 11/22/2021
73748,789,851,6,07:10:40 11/22/2021
73749,527,136,10,09:32:40 11/22/2021
73750,585,480,9,10:17:10 11/22/2021
73751,389,843,4,10:36:06 11/22/2021
73752,887,538,3,11:48:02 11/22/2021
73753,398,85,6,11:58:27 11/22/2021
73754,885,879,7,12:50:44 11/22/2021
73755,172,487,7,14:35:22 11/22/2021
73756,819,150,7,15:14:10 11/22/2021
73757,213,466,10,16:18:55 11/22/2021
73758,882,723,9,16:48:16 11/22/2021
73759,506,452,1,19:04:39 11/22/2021
73760,92,270,10,21:15:21 11/22/2021
73761,61,350,9,21:53:30 11/22/2021
73762,993,487,3,00:00:07 11/23/2021
73763,189,27,4,01:38:06 11/23/2021
73764,303,129,8,02:40:26 11/23/2021
73765,378,929,3,04:20:31 11/23/2021
73766,890,908,2,06:15:35 11/23/2021
73767,37,512,4,06:41:36 11/23/2021
73768,61,953,9,08:36:18 11/23/2021
73769,671,303,4,08:37:43 11/23/2021
73770,971,339,4,09:32:48 11/23/2021
73771,753,627,9,10:42:49 11/23/2021
73772,220,440,2,11:44:10 11/23/2021
73773,813,487,8,13:16:23 11/23/2021
73774,135,285,5,14:41:54 11/23/2021
73775,622,309,4,15:52:45 11/23/2021
73776,497,821,5,15:53:18 11/23/2021
73777,536,672,8,18:28:31 11/23/2021
73778,229,416,3,20:36:32 11/23/2021
73779,319,968,2,21:07:00 11/23/2021
73780,649,763,8,23:43:46 11/23/2021
73781,902,252,2,02:08:11 11/24/2021
73782,392,718,8,03:20:55 11/24/2021
73783,501,353,10,04:39:31 11/24/2021
73784,362,235,2,05:59:44 11/24/2021
73785,51,456,1,07:49:06 11/24/2021
73786,591,124,4,10:23:48 11/24/2021
73787,6,230,5,12:14:52 11/24/2021
73788,729,324,4,12:16:57 11/24/2021
73789,453,121,8,14:00:53 11/24/2021
73790,57,833,9,16:20:44 11/24/2021
73791,728,598,10,17:44:46 11/24/2021
73792,874,603,8,20:05:35 11/24/2021
73793,149,15,10,21:14:42 11/24/2021
73794,607,279,2,21:55:12 11/24/2021
73795,89,716,6,22:42:22 11/24/2021
73796,592,113,7,22:56:25 11/24/2021
73797,381,289,3,23:38:20 11/24/2021
73798,875,706,4,23:51:46 11/24/2021
73799,60,767,8,00:04:35 11/25/2021
73800,347,928,3,00:39:05 11/25/2021
73801,172,441,1,03:18:02 11/25/2021
73802,726,344,3,06:03:47 11/25/2021
73803,299,75,3,07:15:46 11/25/2021
73804,197,657,7,08:32:40 11/25/2021
73805,546,356,8,09:14:18 11/25/2021
73806,530,560,7,11:26:53 11/25/2021
73807,957,374,9,11:40:44 11/25/2021
73808,74,50,1,11:52:52 11/25/2021
73809,319,373,2,14:00:38 11/25/2021
73810,589,49,1,14:37:07 11/25/2021
73811,869,841,10,14:52:56 11/25/2021
73812,724,106,9,16:24:04 11/25/2021
73813,831,944,8,18:24:16 11/25/2021
73814,114,978,2,20:34:28 11/25/2021
73815,403,510,5,21:40:18 11/25/2021
73816,84,955,3,00:08:14 11/26/2021
73817,393,451,5,02:24:40 11/26/2021
73818,991,237,7,04:54:35 11/26/2021
73819,512,102,4,05:59:23 11/26/2021
73820,918,349,7,07:50:28 11/26/2021
73821,904,188,6,08:59:42 11/26/2021
73822,983,600,6,10:52:35 11/26/2021
73823,534,88,8,11:34:47 11/26/2021
73824,657,842,4,13:58:19 11/26/2021
73825,760,686,3,16:32:40 11/26/2021
73826,119,910,7,19:05:56 11/26/2021
73827,857,528,1,21:05:09 11/26/2021
73828,881,439,3,22:45:39 11/26/2021
73829,111,557,7,01:27:06 11/27/2021
73830,988,940,6,04:03:05 11/27/2021
73831,753,656,2,05:28:56 11/27/2021
73832,664,399,3,06:29:21 11/27/2021
73833,944,601,8,08:14:32 11/27/2021
73834,873,778,5,10:44:53 11/27/2021
73835,954,306,2,12:38:35 11/27/2021
73836,188,414,8,13:22:14 11/27/2021
73837,653,929,9,15:31:35 11/27/2021
73838,629,92,10,16:46:37 11/27/2021
73839,394,303,9,17:15:48 11/27/2021
73840,36,492,10,17:28:19 11/27/2021
73841,657,706,3,17:48:17 11/27/2021
73842,944,812,10,19:56:37 11/27/2021
73843,641,691,7,20:16:21 11/27/2021
73844,135,166,1,22:44:05 11/27/2021
73845,925,166,3,23:59:58 11/27/2021
73846,863,612,9,00:58:27 11/28/2021
73847,540,274,5,01:20:22 11/28/2021
73848,185,47,5,02:42:29 11/28/2021
73849,178,913,3,03:23:50 11/28/2021
73850,606,670,8,05:27:13 11/28/2021
73851,193,170,5,06:46:17 11/28/2021
73852,820,576,3,08:29:52 11/28/2021
73853,750,788,4,10:29:41 11/28/2021
73854,229,775,9,12:55:47 11/28/2021
73855,180,295,2,15:13:07 11/28/2021
73856,88,263,3,15:48:31 11/28/2021
73857,691,620,1,18:04:43 11/28/2021
73858,37,358,9,20:07:13 11/28/2021
73859,869,773,8,20:47:32 11/28/2021
73860,292,656,3,21:32:49 11/28/2021
73861,878,14,5,21:47:30 11/28/2021
73862,347,488,7,00:27:24 11/29/2021
73863,855,714,6,01:14:19 11/29/2021
73864,23,838,2,02:00:04 11/29/2021
73865,333,291,9,02:42:41 11/29/2021
73866,772,286,5,03:06:57 11/29/2021
73867,286,489,2,05:38:34 11/29/2021
73868,32,185,10,06:04:52 11/29/2021
73869,396,913,8,06:33:59 11/29/2021
73870,654,830,3,09:18:08 11/29/2021
73871,968,615,9,12:01:35 11/29/2021
73872,864,223,10,14:06:39 11/29/2021
73873,876,317,6,15:48:37 11/29/2021
73874,175,698,7,18:08:39 11/29/2021
73875,660,975,3,19:17:57 11/29/2021
73876,911,106,6,21:40:19 11/29/2021
73877,617,871,9,22:17:24 11/29/2021
73878,619,585,10,00:04:57 11/30/2021
73879,504,527,6,00:42:42 11/30/2021
73880,307,268,3,02:19:38 11/30/2021
73881,245,80,10,02:41:33 11/30/2021
73882,484,171,5,04:44:54 11/30/2021
73883,125,204,2,05:25:18 11/30/2021
73884,469,229,10,05:49:26 11/30/2021
73885,149,892,1,07:39:41 11/30/2021
73886,435,466,10,07:46:08 11/30/2021
73887,812,394,8,09:34:15 11/30/2021
73888,169,398,8,09:46:09 11/30/2021
73889,463,898,6,11:48:42 11/30/2021
73890,14,809,3,13:29:54 11/30/2021
73891,680,829,2,15:41:22 11/30/2021
73892,46,390,9,17:21:54 11/30/2021
73893,753,876,1,19:43:11 11/30/2021
73894,85,950,6,21:50:16 11/30/2021
73895,4,355,7,22:18:30 11/30/2021
73896,823,818,6,22:26:58 11/30/2021
73897,340,605,4,22:49:22 11/30/2021
73898,25,976,4,00:21:18 12/01/2021
73899,188,768,9,02:58:36 12/01/2021
73900,871,62,8,05:20:09 12/01/2021
73901,343,755,8,06:22:54 12/01/2021
73902,573,34,4,06:29:01 12/01/2021
73903,536,828,2,07:42:23 12/01/2021
73904,54,328,6,08:16:26 12/01/2021
73905,143,706,10,08:44:41 12/01/2021
73906,981,358,8,08:57:44 12/01/2021
73907,306,337,1,09:06:19 12/01/2021
73908,599,999,1,10:58:27 12/01/2021
73909,273,281,3,11:01:13 12/01/2021
73910,111,974,5,11:47:54 12/01/2021
73911,419,789,2,13:19:11 12/01/2021
73912,513,876,10,15:25:56 12/01/2021
73913,618,453,5,17:04:15 12/01/2021
73914,862,490,3,17:43:54 12/01/2021
73915,741,107,1,19:13:23 12/01/2021
73916,438,423,9,21:34:44 12/01/2021
73917,151,104,8,22:42:58 12/01/2021
73918,623,928,2,00:03:29 12/02/2021
73919,556,123,4,00:37:04 12/02/2021
73920,311,730,2,03:12:05 12/02/2021
73921,493,112,8,03:43:22 12/02/2021
73922,374,336,3,05:41:54 12/02/2021
73923,216,641,9,05:45:21 12/02/2021
73924,760,633,5,07:29:46 12/02/2021
73925,714,208,5,07:57:29 12/02/2021
73926,77,254,3,08:37:28 12/02/2021
73927,219,185,5,09:16:19 12/02/2021
73928,233,171,9,09:35:44 12/02/2021
73929,418,700,7,11:40:44 12/02/2021
73930,523,244,5,13:14:44 12/02/2021
73931,46,289,1,13:50:19 12/02/2021
73932,746,760,2,15:04:26 12/02/2021
73933,757,387,10,17:44:01 12/02/2021
73934,281,130,4,18:04:55 12/02/2021
73935,33,986,5,19:11:21 12/02/2021
73936,862,780,7,19:24:06 12/02/2021
73937,398,430,9,21:51:16 12/02/2021
73938,593,648,8,22:26:50 12/02/2021
73939,824,961,7,22:32:07 12/02/2021
73940,466,836,2,22:42:40 12/02/2021
73941,487,895,6,01:04:22 12/03/2021
73942,23,839,8,02:04:52 12/03/2021
73943,650,301,2,02:21:34 12/03/2021
73944,993,241,8,03:58:00 12/03/2021
73945,739,335,7,04:00:56 12/03/2021
73946,355,817,9,05:29:48 12/03/2021
73947,117,505,6,08:10:52 12/03/2021
73948,460,518,6,09:16:49 12/03/2021
73949,181,100,6,10:14:52 12/03/2021
73950,107,823,7,10:58:06 12/03/2021
73951,569,612,8,11:12:57 12/03/2021
73952,369,481,6,13:45:20 12/03/2021
73953,290,414,8,16:11:32 12/03/2021
73954,816,277,8,17:37:13 12/03/2021
73955,767,175,3,18:09:26 12/03/2021
73956,580,992,4,19:28:39 12/03/2021
73957,752,111,10,21:47:01 12/03/2021
73958,919,681,3,23:03:40 12/03/2021
73959,361,318,4,00:42:24 12/04/2021
73960,882,460,2,01:03:30 12/04/2021
73961,657,866,3,02:29:36 12/04/2021
73962,159,230,5,03:37:22 12/04/2021
73963,875,681,6,06:02:30 12/04/2021
73964,650,582,10,08:14:06 12/04/2021
73965,890,376,6,08:53:33 12/04/2021
73966,255,493,2,11:00:05 12/04/2021
73967,945,209,3,12:36:41 12/04/2021
73968,26,558,10,13:17:33 12/04/2021
73969,792,202,1,13:33:11 12/04/2021
73970,839,972,4,14:03:35 12/04/2021
73971,161,844,3,14:13:30 12/04/2021
73972,217,97,8,15:06:03 12/04/2021
73973,814,839,5,15:24:04 12/04/2021
73974,903,854,4,16:26:54 12/04/2021
73975,971,390,7,17:20:38 12/04/2021
73976,412,675,3,18:49:20 12/04/2021
73977,885,239,8,21:32:11 12/04/2021
73978,214,15,6,23:15:36 12/04/2021
73979,379,190,1,02:01:18 12/05/2021
73980,311,885,3,04:42:07 12/05/2021
73981,941,299,6,05:53:04 12/05/2021
73982,578,738,1,07:08:41 12/05/2021
73983,835,905,5,08:13:02 12/05/2021
73984,573,206,4,09:02:54 12/05/2021
73985,170,865,8,11:36:24 12/05/2021
73986,925,116,2,12:23:05 12/05/2021
73987,402,723,4,14:18:41 12/05/2021
73988,142,765,10,17:04:47 12/05/2021
73989,526,677,1,17:11:10 12/05/2021
73990,809,684,6,18:30:34 12/05/2021
73991,575,193,3,19:06:49 12/05/2021
73992,701,26,1,20:28:21 12/05/2021
73993,563,478,9,22:36:41 12/05/2021
73994,62,991,5,00:06:17 12/06/2021
73995,102,555,2,02:48:30 12/06/2021
73996,7,221,1,03:01:25 12/06/2021
73997,389,24,8,04:04:59 12/06/2021
73998,72,339,7,06:48:53 12/06/2021
73999,627,972,7,07:37:07 12/06/2021
74000,128,311,4,09:16:58 12/06/2021
74001,478,157,6,10:11:03 12/06/2021
74002,639,941,4,11:46:30 12/06/2021
74003,348,233,4,12:18:41 12/06/2021
74004,112,857,7,14:38:36 12/06/2021
74005,545,154,3,16:46:59 12/06/2021
74006,267,691,3,17:15:39 12/06/2021
74007,824,35,1,17:40:24 12/06/2021
74008,556,345,7,19:13:25 12/06/2021
74009,710,513,1,19:47:06 12/06/2021
74010,538,736,10,19:52:56 12/06/2021
74011,46,18,8,19:54:34 12/06/2021
74012,218,420,3,21:40:56 12/06/2021
74013,889,371,6,21:54:40 12/06/2021
74014,355,947,5,23:27:13 12/06/2021
74015,144,649,4,23:41:22 12/06/2021
74016,336,319,5,01:07:43 12/07/2021
74017,576,314,4,03:51:33 12/07/2021
74018,818,743,10,05:13:23 12/07/2021
74019,186,294,7,07:34:47 12/07/2021
74020,636,146,5,10:19:21 12/07/2021
74021,852,758,1,11:17:25 12/07/2021
74022,473,58,8,13:08:49 12/07/2021
74023,741,100,6,13:46:13 12/07/2021
74024,92,237,5,15:34:44 12/07/2021
74025,139,733,5,15:49:37 12/07/2021
74026,321,877,2,18:25:48 12/07/2021
74027,948,495,9,19:52:36 12/07/2021
74028,266,876,2,20:16:17 12/07/2021
74029,139,3,9,20:46:17 12/07/2021
74030,104,134,2,23:16:37 12/07/2021
74031,800,726,2,01:59:18 12/08/2021
74032,405,248,4,02:23:07 12/08/2021
74033,163,773,6,02:41:35 12/08/2021
74034,889,245,7,03:49:26 12/08/2021
74035,525,983,3,04:21:03 12/08/2021
74036,403,29,6,05:22:58 12/08/2021
74037,500,854,9,06:42:48 12/08/2021
74038,72,18,4,07:43:53 12/08/2021
74039,596,275,4,10:05:47 12/08/2021
74040,709,24,3,11:30:43 12/08/2021
74041,756,786,4,11:55:54 12/08/2021
74042,424,780,4,14:11:58 12/08/2021
74043,42,380,1,16:13:48 12/08/2021
74044,901,84,2,17:19:45 12/08/2021
74045,997,746,7,18:11:30 12/08/2021
74046,498,765,3,18:58:01 12/08/2021
74047,272,291,3,20:09:25 12/08/2021
74048,822,248,6,22:44:17 12/08/2021
74049,706,396,10,23:29:51 12/08/2021
74050,886,134,4,00:39:17 12/09/2021
74051,415,718,8,00:52:18 12/09/2021
74052,277,677,1,03:23:34 12/09/2021
74053,920,138,7,03:55:08 12/09/2021
74054,894,826,1,05:10:57 12/09/2021
74055,268,2,2,07:39:09 12/09/2021
74056,360,145,6,10:00:07 12/09/2021
74057,544,432,1,12:35:04 12/09/2021
74058,526,38,2,15:02:14 12/09/2021
74059,477,739,8,15:56:47 12/09/2021
74060,822,856,9,17:38:16 12/09/2021
74061,518,646,2,20:09:28 12/09/2021
74062,199,127,4,22:05:55 12/09/2021
74063,978,487,3,00:38:10 12/10/2021
74064,509,113,1,03:22:30 12/10/2021
74065,188,50,6,05:15:18 12/10/2021
74066,689,36,1,07:19:08 12/10/2021
74067,567,375,4,09:37:43 12/10/2021
74068,117,433,4,10:26:41 12/10/2021
74069,527,408,8,10:54:54 12/10/2021
74070,333,220,1,13:37:44 12/10/2021
74071,217,753,5,15:51:10 12/10/2021
74072,90,489,1,18:08:42 12/10/2021
74073,686,65,4,18:33:03 12/10/2021
74074,696,381,7,20:57:54 12/10/2021
74075,552,660,2,23:12:12 12/10/2021
74076,914,162,2,01:12:48 12/11/2021
74077,355,1000,7,01:37:05 12/11/2021
74078,95,457,1,03:40:09 12/11/2021
74079,589,85,10,05:21:01 12/11/2021
74080,696,26,9,08:05:50 12/11/2021
74081,649,89,5,10:29:15 12/11/2021
74082,192,470,1,13:06:34 12/11/2021
74083,355,614,2,14:33:56 12/11/2021
74084,997,488,9,15:11:28 12/11/2021
74085,150,42,8,15:58:22 12/11/2021
74086,361,442,8,16:50:39 12/11/2021
74087,234,158,6,18:07:09 12/11/2021
74088,22,166,8,20:01:47 12/11/2021
74089,139,568,8,20:24:55 12/11/2021
74090,308,22,9,20:47:11 12/11/2021
74091,140,957,5,22:02:19 12/11/2021
74092,354,565,8,23:29:48 12/11/2021
74093,661,663,10,00:59:26 12/12/2021
74094,901,129,5,03:07:48 12/12/2021
74095,862,342,8,04:43:13 12/12/2021
74096,541,667,1,06:19:26 12/12/2021
74097,163,543,10,07:30:28 12/12/2021
74098,512,823,3,08:34:21 12/12/2021
74099,883,502,10,09:26:03 12/12/2021
74100,693,360,10,09:36:48 12/12/2021
74101,909,852,3,09:48:42 12/12/2021
74102,775,474,6,10:47:54 12/12/2021
74103,324,333,3,11:31:12 12/12/2021
74104,226,798,1,14:16:48 12/12/2021
74105,58,10,3,15:45:27 12/12/2021
74106,113,553,1,16:10:52 12/12/2021
74107,342,344,5,17:38:46 12/12/2021
74108,48,698,1,18:49:49 12/12/2021
74109,432,24,7,20:55:04 12/12/2021
74110,299,436,6,22:11:04 12/12/2021
74111,239,436,1,23:22:48 12/12/2021
74112,413,271,4,01:02:48 12/13/2021
74113,935,460,2,02:30:38 12/13/2021
74114,675,908,2,03:31:04 12/13/2021
74115,798,172,9,04:07:39 12/13/2021
74116,619,743,9,04:18:01 12/13/2021
74117,645,234,1,06:47:30 12/13/2021
74118,377,231,10,07:50:58 12/13/2021
74119,5,338,3,07:52:47 12/13/2021
74120,695,765,7,08:06:21 12/13/2021
74121,773,700,7,09:45:29 12/13/2021
74122,222,577,3,10:47:03 12/13/2021
74123,87,679,9,13:08:39 12/13/2021
74124,974,73,3,14:19:58 12/13/2021
74125,52,743,3,15:03:38 12/13/2021
74126,871,236,3,16:14:09 12/13/2021
74127,472,480,4,18:32:30 12/13/2021
74128,885,520,4,19:52:11 12/13/2021
74129,95,625,6,22:34:54 12/13/2021
74130,254,350,4,00:36:16 12/14/2021
74131,409,617,5,02:19:15 12/14/2021
74132,800,1000,10,03:21:17 12/14/2021
74133,44,912,9,03:30:39 12/14/2021
74134,668,992,1,05:33:59 12/14/2021
74135,884,44,2,05:51:09 12/14/2021
74136,755,510,10,07:24:37 12/14/2021
74137,909,460,10,08:21:02 12/14/2021
74138,446,698,6,09:54:54 12/14/2021
74139,470,563,3,10:46:56 12/14/2021
74140,511,216,7,11:30:39 12/14/2021
74141,573,994,4,12:47:50 12/14/2021
74142,829,570,6,15:31:58 12/14/2021
74143,213,406,2,18:16:58 12/14/2021
74144,395,543,2,20:46:37 12/14/2021
74145,729,765,1,23:27:16 12/14/2021
